System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:29:27:649, 38200465522684,  251.371,   28.000, 1300,   6.478,2009.911, 558.308,   3.371,1220.945, 339.151, 48,  0,   0.000,   0.000,   0.000,   0.036,  33.404,   9.279,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  86.397
13:29:27:775, 38200770053911,  251.497,   26.000, 1300,   4.801,2010.515, 558.476,   1.317,1221.111, 339.197, 47,  0,   0.000,   0.000,   0.000,   0.038,  33.409,   9.280,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  82.875
13:29:27:899, 38201072054866,  251.622,   28.000, 1300,   4.889,2011.125, 558.646,   1.701,1221.323, 339.256, 47,  0,   0.000,   0.000,   0.000,   0.045,  33.414,   9.282,  24.000,  51.000, 105.000,   0.000,   0.000,  565,  26.272
13:29:28:010, 38201339159816,  251.732,   26.000, 1300,   4.459,2011.617, 558.783,   1.145,1221.450, 339.292, 48,  0,   0.000,   0.000,   0.000,   0.064,  33.421,   9.284,  24.000,  51.000, 105.000,   0.000,   0.000,   20,  51.883
13:29:28:134, 38201640346730,  251.856,   25.000, 1200,   3.571,2012.062, 558.906,   1.203,1221.599, 339.333, 47,  0,   0.000,   0.000,   0.000,   0.114,  33.436,   9.288,  24.000,  51.000, 105.000,   0.000,   0.000,  134,  67.619
13:29:28:273, 38201975422053,  251.995,   21.000, 1300,   4.089,2012.628, 559.063,   1.199,1221.765, 339.379, 47,  0,   0.000,   0.000,   0.000,   0.061,  33.444,   9.290,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  46.233
13:29:28:398, 38202277087880,  252.120,   27.000, 1300,   3.584,2013.075, 559.188,   1.285,1221.926, 339.424, 47,  0,   0.000,   0.000,   0.000,   0.030,  33.448,   9.291,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  85.332
13:29:28:521, 38202574957034,  252.243,   24.000, 1300,   3.442,2013.499, 559.305,   1.155,1222.068, 339.463, 47,  0,   0.000,   0.000,   0.000,   0.063,  33.456,   9.293,  24.000,  51.000, 105.000,   0.000,   0.000,   88,  81.413
13:29:28:646, 38202878977719,  252.368,   27.000, 2900,   4.893,2014.114, 559.476,   2.364,1222.365, 339.546, 48,  0,   0.000,   0.000,   0.000,   0.060,  33.463,   9.295,  24.000,  51.000, 105.000,   0.000,   0.000,   51,  71.168
13:29:28:786, 38203216220390,  252.508,   30.000, 3800,  10.408,2015.565, 559.879,   7.703,1223.439, 339.844, 54,  0,   0.000,   0.000,   0.000,   0.071,  33.473,   9.298,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  84.429
13:29:28:896, 38203483435925,  252.618,   30.000, 3800,  13.805,2017.090, 560.303,  10.921,1224.645, 340.179, 55,  0,   0.000,   0.000,   0.000,   0.078,  33.482,   9.300,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  91.142
13:29:29:020, 38203781679218,  252.742,   31.000, 1300,  10.341,2018.365, 560.657,   6.859,1225.491, 340.414, 47,  0,   0.000,   0.000,   0.000,   0.012,  33.483,   9.301,  24.000,  51.000, 105.000,   0.000,   0.000,    8,  84.894
13:29:29:142, 38204077374841,  252.864,   27.000, 1300,   4.651,2018.933, 560.815,   1.400,1225.662, 340.462, 48,  0,   0.000,   0.000,   0.000,   0.053,  33.490,   9.303,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  84.397
13:29:29:265, 38204376538595,  252.987,   49.000, 3800,   8.204,2019.948, 561.097,   4.444,1226.211, 340.614, 54,  0,   0.000,   0.000,   0.000,   0.061,  33.497,   9.305,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  84.441
13:29:29:390, 38204677614808,  253.112,   37.000, 1400,  13.718,2021.655, 561.571,   9.168,1227.352, 340.931, 48,  0,   0.000,   0.000,   0.000,   0.364,  33.542,   9.317,  24.000,  51.000, 105.000,   0.000,   0.000,  251,  62.369
13:29:29:499, 38204942897752,  253.222,   24.000, 1300,   3.452,2022.034, 561.676,   1.124,1227.476, 340.965, 48,  0,   0.000,   0.000,   0.000,   0.020,  33.545,   9.318,  24.000,  51.000, 105.000,   0.000,   0.000,  150,  29.173
13:29:29:622, 38205240029752,  253.344,   20.000, 1300,   4.064,2022.533, 561.815,   1.062,1227.606, 341.002, 48,  0,   0.000,   0.000,   0.000,   0.023,  33.547,   9.319,  24.000,  51.000, 105.000,   0.000,   0.000,    8,  83.593
13:29:29:748, 38205543229653,  253.470,   19.000, 1300,   3.339,2022.951, 561.931,   1.113,1227.745, 341.040, 47,  0,   0.000,   0.000,   0.000,   0.029,  33.551,   9.320,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  82.548
13:29:29:873, 38205845465918,  253.595,   21.000, 2000,   4.352,2023.495, 562.082,   1.934,1227.987, 341.108, 48,  0,   0.000,   0.000,   0.000,   0.063,  33.559,   9.322,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  90.971
13:29:29:984, 38206117098805,  253.707,   27.000, 1300,   4.356,2023.984, 562.218,   1.567,1228.163, 341.156, 47,  0,   0.000,   0.000,   0.000,   0.288,  33.591,   9.331,  24.000,  51.000, 105.000,   0.000,   0.000,  226,  56.790
13:29:30:120, 38206444858227,  253.842,   27.000, 3100,   7.495,2025.000, 562.500,   4.647,1228.793, 341.331, 48,  0,   0.000,   0.000,   0.000,   0.318,  33.634,   9.343,  24.000,  51.000, 105.000,   0.000,   0.000,  146,  74.556
13:29:30:246, 38206748089395,  253.968,   29.000, 3800,  11.185,2026.401, 562.889,   8.259,1229.828, 341.619, 54,  0,   0.000,   0.000,   0.000,   0.203,  33.660,   9.350,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  84.795
13:29:30:368, 38207044240196,  254.090,   29.000, 3800,  16.057,2028.367, 563.435,  12.452,1231.352, 342.042, 55,  0,   0.000,   0.000,   0.000,   0.304,  33.697,   9.360,  24.000,  51.000, 105.000,   0.000,   0.000,   57,  89.863
13:29:30:476, 38207306209119,  254.198,   26.000, 1500,   6.234,2029.042, 563.623,   2.762,1231.651, 342.125, 48,  0,   0.000,   0.000,   0.000,   0.220,  33.721,   9.367,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  86.567
13:29:30:587, 38207574288217,  254.309,   29.000, 1300,   4.514,2029.542, 563.762,   1.532,1231.821, 342.172, 48,  0,   0.000,   0.000,   0.000,   0.095,  33.731,   9.370,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  71.917
13:29:30:696, 38207836280586,  254.418,   26.000, 1300,   4.232,2030.001, 563.889,   1.289,1231.961, 342.211, 47,  0,   0.000,   0.000,   0.000,   0.179,  33.751,   9.375,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  77.093
13:29:30:820, 38208137410771,  254.542,   29.000, 1300,   4.322,2030.539, 564.039,   1.367,1232.131, 342.259, 48,  0,   0.000,   0.000,   0.000,   0.127,  33.767,   9.380,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  67.867
13:29:30:943, 38208434701086,  254.665,   26.000, 1300,   4.104,2031.043, 564.179,   1.391,1232.302, 342.306, 47,  0,   0.000,   0.000,   0.000,   0.234,  33.795,   9.388,  24.000,  51.000, 105.000,   0.000,   0.000,   70,  92.313
13:29:31:068, 38208737681000,  254.790,   29.000, 1300,   3.747,2031.512, 564.309,   1.389,1232.476, 342.354, 48,  0,   0.000,   0.000,   0.000,   0.017,  33.797,   9.388,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  95.156
13:29:31:209, 38209078035428,  254.931,   31.000, 1400,   4.904,2032.202, 564.501,   2.120,1232.774, 342.437, 47,  0,   0.000,   0.000,   0.000,   0.150,  33.819,   9.394,  24.000,  51.000, 105.000,   0.000,   0.000,  229,  63.754
13:29:31:333, 38209377912155,  255.055,   37.000, 1300,   4.856,2032.804, 564.668,   2.098,1233.034, 342.509, 48,  0,   0.000,   0.000,   0.000,   0.164,  33.839,   9.400,  24.000,  51.000, 105.000,   0.000,   0.000,  266,  58.712
13:29:31:457, 38209677936031,  255.179,   48.000, 2600,   6.713,2033.637, 564.899,   3.519,1233.470, 342.631, 48,  0,   0.000,   0.000,   0.000,   0.401,  33.889,   9.414,  24.000,  51.000, 105.000,   0.000,   0.000,  132,  88.519
13:29:31:566, 38209940743059,  255.287,   37.000, 2700,   6.689,2034.363, 565.101,   3.850,1233.888, 342.747, 48,  0,   0.000,   0.000,   0.000,   0.201,  33.910,   9.420,  24.000,  51.000, 105.000,   0.000,   0.000,   55,  92.745
13:29:31:704, 38210274991833,  255.426,   33.000, 3800,  11.422,2035.941, 565.539,   8.320,1235.038, 343.066, 52,  0,   0.000,   0.000,   0.000,   0.340,  33.957,   9.433,  24.000,  51.000, 105.000,   0.000,   0.000,  306,  60.555
13:29:31:828, 38210574528229,  255.549,   31.000, 3000,  15.969,2037.919, 566.089,  12.226,1236.552, 343.487, 52,  0,   0.000,   0.000,   0.000,   0.167,  33.978,   9.438,  24.000,  51.000, 105.000,   0.000,   0.000,  222,  64.182
13:29:31:936, 38210837817213,  255.658,   29.000, 2900,   5.716,2038.541, 566.261,   2.931,1236.871, 343.575, 50,  0,   0.000,   0.000,   0.000,   0.069,  33.986,   9.440,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  87.162
13:29:32:047, 38211105279362,  255.769,   29.000, 1800,   5.866,2039.189, 566.441,   2.489,1237.146, 343.652, 48,  0,   0.000,   0.000,   0.000,   0.107,  33.997,   9.444,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  88.688
13:29:32:157, 38211370872806,  255.879,   30.000, 1300,   4.763,2039.712, 566.587,   2.162,1237.383, 343.718, 48,  0,   0.000,   0.000,   0.000,   0.039,  34.002,   9.445,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  90.811
13:29:32:297, 38211709838090,  256.019,   31.000, 1300,   4.461,2040.337, 566.760,   1.950,1237.657, 343.794, 47,  0,   0.000,   0.000,   0.000,   0.024,  34.005,   9.446,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  94.331
13:29:32:408, 38211978140248,  256.130,   32.000, 1300,   4.336,2040.818, 566.894,   1.775,1237.854, 343.848, 48,  0,   0.000,   0.000,   0.000,   0.051,  34.011,   9.447,  24.000,  51.000, 105.000,   0.000,   0.000,   38,  91.883
13:29:32:532, 38212279515147,  256.254,   38.000, 1500,   4.730,2041.407, 567.058,   2.028,1238.106, 343.918, 48,  0,   0.000,   0.000,   0.000,   0.060,  34.018,   9.450,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  92.818
13:29:32:642, 38212544352526,  256.364,   32.000, 1300,   5.119,2041.968, 567.213,   1.626,1238.284, 343.968, 48,  0,   0.000,   0.000,   0.000,   0.030,  34.022,   9.450,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  79.021
13:29:32:782, 38212885064388,  256.505,   36.000, 1300,   5.718,2042.773, 567.437,   2.024,1238.569, 344.047, 47,  0,   0.000,   0.000,   0.000,   0.198,  34.049,   9.458,  24.000,  51.000, 105.000,   0.000,   0.000,  352,  52.892
13:29:32:895, 38213157339667,  256.617,   32.000, 1600,   5.082,2043.345, 567.596,   1.881,1238.781, 344.106, 48,  0,   0.000,   0.000,   0.000,   0.148,  34.066,   9.463,  24.000,  51.000, 105.000,   0.000,   0.000,  297,  60.209
13:29:33:016, 38213449641532,  256.738,   34.000, 3100,   6.989,2044.190, 567.830,   3.453,1239.198, 344.222, 48,  0,   0.000,   0.000,   0.000,   0.156,  34.085,   9.468,  24.000,  51.000, 105.000,   0.000,   0.000,  118,  65.320
13:29:33:140, 38213749592400,  256.862,   33.000, 3800,  12.115,2045.692, 568.248,   8.359,1240.235, 344.510, 55,  0,   0.000,   0.000,   0.000,   0.025,  34.088,   9.469,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  75.803
13:29:33:247, 38214009446697,  256.969,   33.000, 3700,  15.728,2047.381, 568.717,  12.383,1241.565, 344.879, 58,  0,   0.000,   0.000,   0.000,   0.039,  34.092,   9.470,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  89.403
13:29:33:371, 38214309647057,  257.093,   24.000, 1400,   8.715,2048.462, 569.017,   5.066,1242.193, 345.054, 50,  0,   0.000,   0.000,   0.000,   0.256,  34.124,   9.479,  24.000,  51.000, 105.000,   0.000,   0.000,  320,  45.712
13:29:33:495, 38214607466814,  257.217,   35.000, 2000,   4.780,2049.051, 569.181,   2.169,1242.460, 345.128, 48,  0,   0.000,   0.000,   0.000,   0.040,  34.129,   9.480,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  84.962
13:29:33:619, 38214909361863,  257.341,   29.000, 1300,   4.345,2049.593, 569.331,   1.741,1242.678, 345.188, 48,  0,   0.000,   0.000,   0.000,   0.180,  34.151,   9.486,  24.000,  51.000, 105.000,   0.000,   0.000,  310,  43.664
13:29:33:744, 38215211147572,  257.466,   28.000, 1300,   4.717,2050.181, 569.495,   1.979,1242.924, 345.257, 48,  0,   0.000,   0.000,   0.000,   0.134,  34.168,   9.491,  24.000,  51.000, 105.000,   0.000,   0.000,  204,  54.044
13:29:33:868, 38215511947863,  257.590,   25.000, 1300,   4.066,2050.687, 569.635,   1.584,1243.121, 345.311, 48,  0,   0.000,   0.000,   0.000,   0.056,  34.175,   9.493,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  88.078
13:29:33:993, 38215814120118,  257.715,   24.000, 1300,   3.865,2051.170, 569.769,   1.452,1243.303, 345.362, 47,  0,   0.000,   0.000,   0.000,   0.050,  34.181,   9.495,  24.000,  51.000, 105.000,   0.000,   0.000,   80,  79.922
13:29:34:118, 38216115767882,  257.840,   19.000, 1400,   3.850,2051.650, 569.903,   1.502,1243.490, 345.414, 49,  0,   0.000,   0.000,   0.000,   0.077,  34.191,   9.497,  24.000,  51.000, 105.000,   0.000,   0.000,  730,  13.117
13:29:34:227, 38216378532194,  257.949,   23.000, 1900,   5.733,2052.273, 570.076,   3.050,1243.821, 345.506, 47,  0,   0.000,   0.000,   0.000,   0.119,  34.204,   9.501,  24.000,  51.000, 105.000,   0.000,   0.000,   88,  43.680
13:29:34:336, 38216642502942,  258.058,   30.000, 2900,   4.252,2052.737, 570.205,   1.881,1244.026, 345.563, 48,  0,   0.000,   0.000,   0.000,   0.054,  34.210,   9.503,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  66.442
13:29:34:461, 38216945293561,  258.183,   23.000, 1500,   7.350,2053.657, 570.460,   4.471,1244.586, 345.718, 48,  0,   0.000,   0.000,   0.000,   0.035,  34.214,   9.504,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  92.899
13:29:34:585, 38217245020090,  258.307,   30.000, 2900,  12.297,2055.180, 570.883,   8.351,1245.621, 346.006, 51,  0,   0.000,   0.000,   0.000,   0.095,  34.226,   9.507,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  84.139
13:29:34:708, 38217542685947,  258.430,   31.000, 3800,  14.322,2056.942, 571.373,  10.672,1246.934, 346.370, 56,  0,   0.000,   0.000,   0.000,   0.070,  34.235,   9.510,  24.000,  51.000, 105.000,   0.000,   0.000,   19,  89.622
13:29:34:818, 38217808849372,  258.540,   17.000, 1300,   5.509,2057.549, 571.541,   2.464,1247.205, 346.446, 50,  0,   0.000,   0.000,   0.000,   0.035,  34.238,   9.511,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  84.373
13:29:34:944, 38218113834911,  258.666,   23.000, 1300,   4.763,2058.149, 571.708,   1.603,1247.407, 346.502, 48,  0,   0.000,   0.000,   0.000,   0.183,  34.262,   9.517,  24.000,  51.000, 105.000,   0.000,   0.000,  184,  66.963
13:29:35:052, 38218375057502,  258.774,   26.000, 1300,   3.631,2058.541, 571.817,   1.368,1247.555, 346.543, 48,  0,   0.000,   0.000,   0.000,   0.020,  34.264,   9.518,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  63.598
13:29:35:176, 38218675498353,  258.898,   34.000, 1500,   4.671,2059.121, 571.978,   2.191,1247.827, 346.619, 48,  0,   0.000,   0.000,   0.000,   0.039,  34.269,   9.519,  24.000,  51.000, 105.000,   0.000,   0.000,  564,  26.623
13:29:35:285, 38218938854260,  259.007,   38.000, 1500,   6.102,2059.785, 572.163,   2.969,1248.150, 346.708, 48,  0,   0.000,   0.000,   0.000,   0.146,  34.285,   9.523,  24.000,  51.000, 105.000,   0.000,   0.000,   69,  43.338
13:29:35:394, 38219202039534,  259.116,   36.000, 1500,   6.160,2060.456, 572.349,   3.014,1248.478, 346.799, 48,  0,   0.000,   0.000,   0.000,   0.022,  34.287,   9.524,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  82.781
13:29:35:503, 38219466991579,  259.225,   35.000, 2000,   6.265,2061.142, 572.539,   3.128,1248.820, 346.895, 49,  0,   0.000,   0.000,   0.000,   0.018,  34.289,   9.525,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  85.371
13:29:35:612, 38219729026061,  259.334,   34.000, 1500,   6.103,2061.803, 572.723,   3.128,1249.159, 346.989, 48,  0,   0.000,   0.000,   0.000,   0.000,  34.289,   9.525,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  92.648
13:29:35:721, 38219993579605,  259.443,   35.000, 2700,   6.369,2062.499, 572.916,   3.189,1249.508, 347.086, 48,  0,   0.000,   0.000,   0.000,   0.078,  34.297,   9.527,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  82.558
13:29:35:845, 38220293284997,  259.567,   42.000, 1600,   8.371,2063.536, 573.205,   4.752,1250.096, 347.249, 50,  0,   0.000,   0.000,   0.000,   0.097,  34.309,   9.530,  24.000,  51.000, 105.000,   0.000,   0.000,   78,  82.042
13:29:35:971, 38220597429646,  259.693,   43.000, 2000,   7.633,2064.496, 573.471,   4.853,1250.707, 347.419, 49,  0,   0.000,   0.000,   0.000,   0.070,  34.318,   9.533,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  90.329
13:29:36:096, 38220901212859,  259.818,   47.000, 3800,  11.094,2065.889, 573.858,   7.615,1251.663, 347.684, 57,  0,   0.000,   0.000,   0.000,   0.028,  34.322,   9.534,  24.000,  51.000, 105.000,   0.000,   0.000,  560,  26.730
13:29:36:206, 38221166666790,  259.928,   57.000, 3800,  22.219,2068.327, 574.535,  19.265,1253.777, 348.271, 59,  0,   0.000,   0.000,   0.000,   0.057,  34.328,   9.536,  24.000,  51.000, 105.000,   0.000,   0.000,    7,  85.888
13:29:36:314, 38221428631302,  260.036,   32.000, 2000,  10.657,2069.481, 574.856,   7.557,1254.595, 348.499, 50,  0,   0.000,   0.000,   0.000,   0.267,  34.357,   9.544,  24.000,  51.000, 105.000,   0.000,   0.000,  140,  78.131
13:29:36:422, 38221689041118,  260.144,   36.000, 3000,   7.599,2070.299, 575.083,   4.704,1255.101, 348.639, 50,  0,   0.000,   0.000,   0.000,   0.103,  34.368,   9.547,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  92.886
13:29:36:531, 38221954313581,  260.253,   37.000, 2800,   9.382,2071.328, 575.369,   6.113,1255.772, 348.825, 50,  0,   0.000,   0.000,   0.000,   0.412,  34.413,   9.559,  24.000,  51.000, 105.000,   0.000,   0.000,  249,  65.323
13:29:36:641, 38222219719356,  260.363,   34.000, 1600,   6.082,2071.995, 575.554,   3.107,1256.113, 348.920, 49,  0,   0.000,   0.000,   0.000,   0.201,  34.435,   9.565,  24.000,  51.000, 105.000,   0.000,   0.000,   99,  65.803
13:29:36:750, 38222482345505,  260.472,   28.000, 1300,   4.161,2072.447, 575.680,   1.552,1256.281, 348.967, 50,  0,   0.000,   0.000,   0.000,   0.128,  34.449,   9.569,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  81.539
13:29:36:875, 38222785352338,  260.597,   27.000, 1300,   4.297,2072.985, 575.829,   1.537,1256.474, 349.020, 49,  0,   0.000,   0.000,   0.000,   0.256,  34.481,   9.578,  24.000,  51.000, 105.000,   0.000,   0.000,   82,  72.254
13:29:36:998, 38223083452847,  260.720,   30.000, 1300,   4.249,2073.509, 575.975,   1.501,1256.659, 349.072, 50,  0,   0.000,   0.000,   0.000,   0.279,  34.516,   9.588,  24.000,  51.000, 105.000,   0.000,   0.000,   69,  89.553
13:29:37:108, 38223348712032,  260.830,   32.000, 1300,   4.330,2073.984, 576.107,   1.628,1256.837, 349.121, 48,  0,   0.000,   0.000,   0.000,   0.196,  34.537,   9.594,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  86.339
13:29:37:217, 38223612690783,  260.939,   29.000, 1300,   4.855,2074.513, 576.254,   1.536,1257.005, 349.168, 48,  0,   0.000,   0.000,   0.000,   0.068,  34.545,   9.596,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  86.189
13:29:37:372, 38223987198579,  261.094,   34.000, 1500,   6.151,2075.466, 576.518,   3.257,1257.509, 349.308, 49,  0,   0.000,   0.000,   0.000,   0.181,  34.573,   9.603,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  92.100
13:29:37:495, 38224286087730,  261.217,   28.000, 3800,   9.195,2076.602, 576.834,   5.952,1258.244, 349.512, 56,  0,   0.000,   0.000,   0.000,   0.038,  34.577,   9.605,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  89.734
13:29:37:620, 38224587675256,  261.342,   28.000, 3800,  15.286,2078.507, 577.363,  12.287,1259.776, 349.938, 56,  0,   0.000,   0.000,   0.000,   0.141,  34.595,   9.610,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  94.760
13:29:37:728, 38224850267584,  261.450,   28.000, 2000,   6.658,2079.230, 577.564,   4.208,1260.233, 350.065, 49,  0,   0.000,   0.000,   0.000,   0.006,  34.595,   9.610,  24.000,  51.000, 105.000,   0.000,   0.000,    5,  87.021
13:29:37:836, 38225109997401,  261.558,   24.000, 1300,   3.027,2079.555, 577.654,   0.997,1260.340, 350.094, 49,  0,   0.000,   0.000,   0.000,   0.030,  34.599,   9.611,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  84.933
13:29:37:960, 38225410298312,  261.682,   29.000, 1300,   3.841,2080.032, 577.787,   1.389,1260.512, 350.142, 48,  0,   0.000,   0.000,   0.000,   0.094,  34.610,   9.614,  24.000,  51.000, 105.000,   0.000,   0.000,  195,  36.385
13:29:38:087, 38225717446359,  261.809,   28.000, 1300,   4.444,2080.596, 577.943,   1.580,1260.713, 350.198, 48,  0,   0.000,   0.000,   0.000,   0.061,  34.618,   9.616,  24.000,  51.000, 105.000,   0.000,   0.000,   57,  61.638
13:29:38:217, 38226031203009,  261.939,   28.000, 1300,   4.217,2081.143, 578.095,   1.534,1260.912, 350.253, 49,  0,   0.000,   0.000,   0.000,   0.031,  34.622,   9.617,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  84.197
13:29:38:336, 38226318530036,  262.057,   28.000, 1400,   4.669,2081.697, 578.249,   1.478,1261.087, 350.302, 48,  0,   0.000,   0.000,   0.000,   0.050,  34.628,   9.619,  24.000,  51.000, 105.000,   0.000,   0.000,  561,  29.403
13:29:38:460, 38226620395735,  262.182,   28.000, 1300,   4.900,2082.309, 578.419,   1.730,1261.303, 350.362, 48,  0,   0.000,   0.000,   0.000,   0.051,  34.634,   9.621,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  57.741
13:29:38:585, 38226923005791,  262.307,   22.000, 1300,   4.397,2082.859, 578.572,   1.254,1261.460, 350.406, 48,  0,   0.000,   0.000,   0.000,   0.096,  34.646,   9.624,  24.000,  51.000, 105.000,   0.000,   0.000,  116,  44.315
13:29:38:695, 38227188854242,  262.417,   19.000, 1400,   3.925,2083.290, 578.692,   1.610,1261.637, 350.455, 52,  0,   0.000,   0.000,   0.000,   0.039,  34.651,   9.625,  24.000,  51.000, 105.000,   0.000,   0.000,  263,  17.291
13:29:38:850, 38227563429771,  262.572,   30.000, 1800,   8.268,2084.570, 579.047,   5.113,1262.429, 350.675, 49,  0,   0.000,   0.000,   0.000,   0.057,  34.660,   9.628,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  72.575
13:29:38:973, 38227861630291,  262.695,   34.000, 3300,  14.478,2086.355, 579.543,  11.530,1263.850, 351.069, 53,  0,   0.000,   0.000,   0.000,   0.080,  34.669,   9.630,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  94.514
13:29:39:096, 38228159701746,  262.818,   35.000, 3800,  14.160,2088.099, 580.028,  10.776,1265.178, 351.438, 51,  0,   0.000,   0.000,   0.000,   0.335,  34.711,   9.642,  24.000,  51.000, 105.000,   0.000,   0.000,   62,  93.700
13:29:39:221, 38228461367069,  262.943,   31.000, 2300,   6.967,2088.968, 580.269,   2.678,1265.512, 351.531, 50,  0,   0.000,   0.000,   0.000,   0.384,  34.759,   9.655,  24.000,  51.000, 105.000,   0.000,   0.000,  245,  65.848
13:29:39:330, 38228725494880,  263.052,   31.000, 1900,   6.418,2089.669, 580.464,   2.496,1265.784, 351.607, 50,  0,   0.000,   0.000,   0.000,   0.484,  34.811,   9.670,  24.000,  51.000, 105.000,   0.000,   0.000,  308,  52.448
13:29:39:455, 38229027810695,  263.177,   29.000, 1300,   5.478,2090.354, 580.654,   2.065,1266.042, 351.678, 49,  0,   0.000,   0.000,   0.000,   0.102,  34.824,   9.673,  24.000,  51.000, 105.000,   0.000,   0.000,  153,  78.349
13:29:39:579, 38229327141912,  263.301,   42.000, 1400,   7.440,2091.274, 580.909,   4.784,1266.634, 351.843, 57,  0,   0.000,   0.000,   0.000,   0.059,  34.831,   9.675,  24.000,  51.000, 105.000,   0.000,   0.000,   38,  91.846
13:29:39:718, 38229662331477,  263.440,   31.000, 1300,   6.950,2092.237, 581.177,   3.402,1267.106, 351.974, 50,  0,   0.000,   0.000,   0.000,   0.272,  34.869,   9.686,  24.000,  51.000, 105.000,   0.000,   0.000,  287,  66.987
13:29:39:827, 38229927444331,  263.549,   31.000, 1400,   4.449,2092.724, 581.312,   1.707,1267.293, 352.026, 50,  0,   0.000,   0.000,   0.000,   0.183,  34.889,   9.691,  24.000,  51.000, 105.000,   0.000,   0.000,  213,  51.374
13:29:39:937, 38230192933073,  263.659,   29.000, 1300,   5.281,2093.304, 581.473,   1.811,1267.491, 352.081, 49,  0,   0.000,   0.000,   0.000,   0.062,  34.896,   9.693,  24.000,  51.000, 105.000,   0.000,   0.000,   81,  92.254
13:29:40:061, 38230492773617,  263.783,   30.000, 1300,   5.268,2093.957, 581.655,   1.946,1267.733, 352.148, 48,  0,   0.000,   0.000,   0.000,   0.021,  34.899,   9.694,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  85.501
13:29:40:201, 38230832848314,  263.923,   32.000, 2000,   6.561,2094.879, 581.911,   3.052,1268.162, 352.267, 49,  0,   0.000,   0.000,   0.000,   0.232,  34.931,   9.703,  24.000,  51.000, 105.000,   0.000,   0.000,  346,  55.014
13:29:40:326, 38231134843102,  264.048,   31.000, 3800,  10.651,2096.209, 582.280,   7.842,1269.141, 352.539, 53,  0,   0.000,   0.000,   0.000,   0.164,  34.952,   9.709,  24.000,  51.000, 105.000,   0.000,   0.000,  216,  60.920
