System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:08:58:299, 43935596379293,  383.285,   37.000, 3800,  14.913,6988.557,1941.266,   9.851,5124.404,1423.446, 61,  0,   0.000,   0.000,   0.000,   0.436,  96.870,  26.908,  24.000,  51.000, 105.000,   0.000,   0.000,   95,  92.614
14:08:58:408, 43935860243088,  383.394,   37.000, 3800,  17.075,6990.420,1941.783,  12.213,5125.736,1423.816, 62,  0,   0.000,   0.000,   0.000,   0.253,  96.898,  26.916,  24.000,  51.000, 105.000,   0.000,   0.000,   61,  88.195
14:08:58:531, 43936158125585,  383.517,   41.000, 3600,  18.009,6992.637,1942.399,  13.140,5127.354,1424.265, 64,  0,   0.000,   0.000,   0.000,   0.241,  96.927,  26.924,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  81.928
14:08:58:654, 43936455642650,  383.640,   47.000, 3800,  19.937,6995.089,1943.080,  14.822,5129.177,1424.771, 66,  0,   0.000,   0.000,   0.000,   0.462,  96.984,  26.940,  24.000,  51.000, 105.000,   0.000,   0.000,   59,  86.382
14:08:58:778, 43936756342002,  383.764,   49.000, 3800,  21.838,6997.804,1943.834,  16.964,5131.285,1425.357, 66,  0,   0.000,   0.000,   0.000,   0.217,  97.011,  26.947,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  90.552
14:08:58:902, 43937054821840,  383.888,   41.000, 3700,  20.805,7000.371,1944.547,  15.788,5133.233,1425.898, 66,  0,   0.000,   0.000,   0.000,   0.320,  97.050,  26.958,  24.000,  51.000, 105.000,   0.000,   0.000,  177,  70.940
14:08:59:011, 43937320736577,  383.998,   36.000, 3800,  11.278,7001.610,1944.892,   6.688,5133.968,1426.102, 63,  0,   0.000,   0.000,   0.000,   0.101,  97.061,  26.962,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  80.860
14:08:59:135, 43937619297082,  384.121,   36.000, 2400,  11.271,7003.001,1945.278,   6.442,5134.763,1426.323, 62,  0,   0.000,   0.000,   0.000,   0.295,  97.098,  26.972,  24.000,  51.000, 105.000,   0.000,   0.000,   51,  89.147
14:08:59:243, 43937881475315,  384.229,   37.000, 2000,  12.446,7004.350,1945.653,   7.816,5135.611,1426.558, 58,  0,   0.000,   0.000,   0.000,   0.047,  97.103,  26.973,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  87.698
14:08:59:366, 43938179227902,  384.352,   36.000, 2200,  10.741,7005.672,1946.020,   5.956,5136.344,1426.762, 58,  0,   0.000,   0.000,   0.000,   0.253,  97.134,  26.982,  24.000,  51.000, 105.000,   0.000,   0.000,  231,  58.698
14:08:59:489, 43938475931935,  384.475,   35.000, 3800,  13.346,7007.309,1946.475,   8.475,5137.383,1427.051, 59,  0,   0.000,   0.000,   0.000,   0.285,  97.169,  26.991,  24.000,  51.000, 105.000,   0.000,   0.000,   89,  71.938
14:08:59:598, 43938738969432,  384.584,   35.000, 3800,  15.987,7009.047,1946.957,  11.220,5138.603,1427.390, 61,  0,   0.000,   0.000,   0.000,   0.154,  97.186,  26.996,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  91.915
14:08:59:723, 43939041059081,  384.709,   33.000, 2900,  14.577,7010.867,1947.463,   9.760,5139.822,1427.728, 61,  0,   0.000,   0.000,   0.000,   0.239,  97.216,  27.004,  24.000,  51.000, 105.000,   0.000,   0.000,  242,  65.272
14:08:59:847, 43939342783391,  384.833,   37.000, 2800,  12.689,7012.450,1947.903,   7.653,5140.776,1427.993, 60,  0,   0.000,   0.000,   0.000,   0.467,  97.274,  27.021,  24.000,  51.000, 105.000,   0.000,   0.000,  163,  52.491
14:08:59:972, 43939644204340,  384.958,   52.000, 3800,  21.780,7015.163,1948.656,  16.706,5142.858,1428.572, 66,  0,   0.000,   0.000,   0.000,   0.406,  97.325,  27.035,  24.000,  51.000, 105.000,   0.000,   0.000,  147,  74.809
14:09:00:097, 43939945703304,  385.083,   59.000, 3800,  25.421,7018.332,1949.537,  20.475,5145.409,1429.280, 67,  0,   0.000,   0.000,   0.000,   0.228,  97.353,  27.042,  24.000,  51.000, 105.000,   0.000,   0.000,   61,  90.703
14:09:00:203, 43940204299934,  385.189,   45.000, 3800,  23.658,7020.860,1950.239,  18.662,5147.404,1429.834, 65,  0,   0.000,   0.000,   0.000,   0.315,  97.387,  27.052,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  90.467
14:09:00:313, 43940468604621,  385.299,   33.000, 2900,  18.270,7022.857,1950.793,  13.494,5148.878,1430.244, 62,  0,   0.000,   0.000,   0.000,   0.197,  97.408,  27.058,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  91.416
14:09:00:421, 43940730449159,  385.407,   36.000, 3800,  16.832,7024.678,1951.300,  12.039,5150.181,1430.606, 65,  0,   0.000,   0.000,   0.000,   0.200,  97.430,  27.064,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  91.215
14:09:00:530, 43940993628916,  385.516,   35.000, 3800,  19.688,7026.820,1951.894,  14.887,5151.801,1431.056, 65,  0,   0.000,   0.000,   0.000,   0.155,  97.447,  27.068,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  90.938
14:09:00:638, 43941255228022,  385.624,   34.000, 3800,  19.663,7028.946,1952.485,  14.810,5153.402,1431.501, 63,  0,   0.000,   0.000,   0.000,   0.240,  97.473,  27.076,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  92.559
14:09:00:749, 43941523424986,  385.735,   34.000, 3800,  18.866,7031.038,1953.066,  14.059,5154.961,1431.934, 63,  0,   0.000,   0.000,   0.000,   0.193,  97.494,  27.082,  24.000,  51.000, 105.000,   0.000,   0.000,   51,  90.055
14:09:00:873, 43941825707137,  385.860,   38.000, 2900,  16.179,7033.059,1953.628,  11.309,5156.374,1432.326, 62,  0,   0.000,   0.000,   0.000,   0.283,  97.529,  27.091,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  88.038
14:09:00:997, 43942125991222,  385.984,   40.000, 3800,  16.800,7035.145,1954.207,  11.662,5157.822,1432.728, 62,  0,   0.000,   0.000,   0.000,   0.528,  97.595,  27.110,  24.000,  51.000, 105.000,   0.000,   0.000,  102,  90.911
14:09:01:122, 43942426870249,  386.108,   37.000, 3300,  16.818,7037.236,1954.788,  11.745,5159.282,1433.134, 61,  0,   0.000,   0.000,   0.000,   0.455,  97.651,  27.125,  24.000,  51.000, 105.000,   0.000,   0.000,   63,  90.169
14:09:01:245, 43942725095094,  386.231,   45.000, 3800,  19.955,7039.696,1955.471,  14.798,5161.107,1433.641, 66,  0,   0.000,   0.000,   0.000,   0.467,  97.709,  27.141,  24.000,  51.000, 105.000,   0.000,   0.000,   81,  85.929
14:09:01:371, 43943028158953,  386.357,   47.000, 3800,  19.174,7042.098,1956.138,  14.382,5162.908,1434.141, 64,  0,   0.000,   0.000,   0.000,   0.193,  97.733,  27.148,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  91.465
14:09:01:495, 43943327836695,  386.481,   51.000, 3700,  24.206,7045.097,1956.971,  18.954,5165.256,1434.793, 66,  0,   0.000,   0.000,   0.000,   0.526,  97.798,  27.166,  24.000,  51.000, 105.000,   0.000,   0.000,  313,  58.322
14:09:01:605, 43943594634714,  386.591,   34.000, 2500,  16.345,7046.899,1957.472,  11.476,5166.522,1435.145, 60,  0,   0.000,   0.000,   0.000,   0.275,  97.829,  27.175,  24.000,  51.000, 105.000,   0.000,   0.000,  182,  64.099
14:09:01:714, 43943858530064,  386.700,   37.000, 2400,  12.396,7048.252,1957.848,   7.586,5167.349,1435.375, 59,  0,   0.000,   0.000,   0.000,   0.222,  97.853,  27.181,  24.000,  51.000, 105.000,   0.000,   0.000,   69,  85.734
14:09:01:839, 43944161858371,  386.825,   38.000, 2900,  15.100,7050.145,1958.374,  10.178,5168.625,1435.729, 62,  0,   0.000,   0.000,   0.000,   0.326,  97.894,  27.193,  24.000,  51.000, 105.000,   0.000,   0.000,   68,  93.060
14:09:01:963, 43944461142729,  386.949,   37.000, 3800,  17.192,7052.272,1958.964,  12.330,5170.151,1436.153, 62,  0,   0.000,   0.000,   0.000,   0.246,  97.924,  27.201,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  89.107
14:09:02:088, 43944764041933,  387.074,   36.000, 2300,  16.456,7054.332,1959.537,  11.446,5171.584,1436.551, 58,  0,   0.000,   0.000,   0.000,   0.377,  97.971,  27.214,  24.000,  51.000, 105.000,   0.000,   0.000,   85,  80.799
14:09:02:197, 43945027727440,  387.183,   35.000, 3800,  13.172,7055.768,1959.936,   8.238,5172.482,1436.801, 59,  0,   0.000,   0.000,   0.000,   0.297,  98.004,  27.223,  24.000,  51.000, 105.000,   0.000,   0.000,   97,  77.527
14:09:02:305, 43945289789907,  387.292,   37.000, 2900,  15.470,7057.444,1960.401,  10.781,5173.650,1437.125, 61,  0,   0.000,   0.000,   0.000,   0.171,  98.022,  27.228,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  89.830
14:09:02:428, 43945587150340,  387.415,   36.000, 3800,  17.265,7059.566,1960.990,  12.458,5175.181,1437.550, 63,  0,   0.000,   0.000,   0.000,   0.215,  98.049,  27.236,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  91.664
14:09:02:552, 43945885181016,  387.538,   43.000, 3800,  18.176,7061.805,1961.612,  13.044,5176.788,1437.997, 63,  0,   0.000,   0.000,   0.000,   0.498,  98.110,  27.253,  24.000,  51.000, 105.000,   0.000,   0.000,  229,  65.961
14:09:02:675, 43946183281693,  387.661,   50.000, 3800,  22.307,7064.554,1962.376,  17.361,5178.927,1438.591, 66,  0,   0.000,   0.000,   0.000,   0.311,  98.148,  27.263,  24.000,  51.000, 105.000,   0.000,   0.000,   86,  81.973
14:09:02:798, 43946481713332,  387.784,   46.000, 3800,  23.881,7067.500,1963.194,  18.833,5181.250,1439.236, 68,  0,   0.000,   0.000,   0.000,   0.321,  98.188,  27.274,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  89.552
14:09:02:936, 43946815634633,  387.922,   40.000, 3800,  20.428,7070.319,1963.978,  15.742,5183.423,1439.840, 64,  0,   0.000,   0.000,   0.000,   0.068,  98.197,  27.277,  24.000,  51.000, 105.000,   0.000,   0.000,   87,  90.085
14:09:03:044, 43947075773800,  388.030,   35.000, 3800,  19.757,7072.444,1964.568,  14.734,5185.008,1440.280, 64,  0,   0.000,   0.000,   0.000,   0.408,  98.241,  27.289,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  89.109
14:09:03:153, 43947338835641,  388.139,   31.000, 3800,  18.095,7074.411,1965.114,  13.412,5186.466,1440.685, 63,  0,   0.000,   0.000,   0.000,   0.076,  98.249,  27.291,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  76.326
14:09:03:260, 43947597840895,  388.246,   35.000, 2900,  15.838,7076.107,1965.585,  11.202,5187.665,1441.018, 63,  0,   0.000,   0.000,   0.000,   0.121,  98.262,  27.295,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  90.260
14:09:03:383, 43947897383571,  388.369,   37.000, 3800,  15.771,7078.060,1966.128,  10.901,5189.015,1441.393, 63,  0,   0.000,   0.000,   0.000,   0.257,  98.294,  27.304,  24.000,  51.000, 105.000,   0.000,   0.000,   59,  92.389
14:09:03:508, 43948197733115,  388.494,   34.000, 2900,  13.640,7079.753,1966.598,   8.731,5190.099,1441.694, 58,  0,   0.000,   0.000,   0.000,   0.235,  98.323,  27.312,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  91.793
14:09:03:617, 43948463235688,  388.603,   36.000, 3800,  16.913,7081.609,1967.114,  11.937,5191.409,1442.058, 61,  0,   0.000,   0.000,   0.000,   0.561,  98.385,  27.329,  24.000,  51.000, 105.000,   0.000,   0.000,   96,  89.458
14:09:03:726, 43948727207625,  388.713,   35.000, 3800,  17.077,7083.473,1967.631,  12.089,5192.728,1442.425, 61,  0,   0.000,   0.000,   0.000,   0.304,  98.418,  27.338,  24.000,  51.000, 105.000,   0.000,   0.000,   64,  88.325
14:09:03:837, 43948993600404,  388.823,   36.000, 3800,  16.629,7085.304,1968.140,  11.782,5194.026,1442.785, 62,  0,   0.000,   0.000,   0.000,   0.236,  98.444,  27.346,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  90.718
14:09:03:960, 43949292300146,  388.946,   46.000, 3800,  19.201,7087.675,1968.799,  14.042,5195.759,1443.266, 66,  0,   0.000,   0.000,   0.000,   0.494,  98.505,  27.362,  24.000,  51.000, 105.000,   0.000,   0.000,   55,  87.820
14:09:04:083, 43949590672811,  389.069,   48.000, 3800,  22.707,7090.475,1969.576,  17.786,5197.953,1443.876, 66,  0,   0.000,   0.000,   0.000,   0.252,  98.536,  27.371,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  87.614
14:09:04:191, 43949851236348,  389.177,   47.000, 3800,  23.989,7093.059,1970.294,  18.993,5199.999,1444.444, 67,  0,   0.000,   0.000,   0.000,   0.294,  98.568,  27.380,  24.000,  51.000, 105.000,   0.000,   0.000,   75,  92.253
14:09:04:301, 43950117092623,  389.287,   34.000, 3800,  19.567,7095.209,1970.891,  14.801,5201.625,1444.896, 65,  0,   0.000,   0.000,   0.000,   0.170,  98.586,  27.385,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  85.154
14:09:04:410, 43950381716311,  389.396,   33.000, 3800,  19.904,7097.386,1971.496,  14.977,5203.263,1445.351, 65,  0,   0.000,   0.000,   0.000,   0.272,  98.616,  27.393,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  88.244
14:09:04:519, 43950644850272,  389.505,   35.000, 3800,  19.150,7099.469,1972.075,  14.342,5204.823,1445.784, 65,  0,   0.000,   0.000,   0.000,   0.160,  98.633,  27.398,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  90.374
14:09:04:627, 43950905273973,  389.613,   32.000, 3800,  18.682,7101.480,1972.633,  13.889,5206.319,1446.200, 65,  0,   0.000,   0.000,   0.000,   0.196,  98.654,  27.404,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  91.819
14:09:04:734, 43951165341863,  389.720,   33.000, 2900,  11.985,7102.769,1972.991,   7.270,5207.100,1446.417, 61,  0,   0.000,   0.000,   0.000,   0.238,  98.680,  27.411,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  90.919
14:09:04:844, 43951431552220,  389.830,   37.000, 2900,  14.776,7104.395,1973.443,  10.029,5208.204,1446.723, 61,  0,   0.000,   0.000,   0.000,   0.136,  98.695,  27.415,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  90.183
14:09:04:952, 43951693215996,  389.939,   37.000, 3800,  14.392,7105.952,1973.875,   9.327,5209.212,1447.003, 60,  0,   0.000,   0.000,   0.000,   0.497,  98.749,  27.430,  24.000,  51.000, 105.000,   0.000,   0.000,   87,  88.743
14:09:05:060, 43951953594054,  390.046,   40.000, 3200,  15.344,7107.603,1974.334,  10.229,5210.313,1447.309, 59,  0,   0.000,   0.000,   0.000,   0.518,  98.805,  27.446,  24.000,  51.000, 105.000,   0.000,   0.000,   79,  88.778
14:09:05:169, 43952216691664,  390.155,   35.000, 2900,  15.581,7109.297,1974.805,  10.770,5211.485,1447.635, 63,  0,   0.000,   0.000,   0.000,   0.210,  98.827,  27.452,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  89.051
14:09:05:292, 43952514695608,  390.278,   41.000, 3800,  17.146,7111.410,1975.392,  12.427,5213.015,1448.060, 63,  0,   0.000,   0.000,   0.000,   0.108,  98.841,  27.456,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  88.833
14:09:05:415, 43952811448705,  390.401,   50.000, 3800,  21.392,7114.034,1976.120,  16.389,5215.026,1448.618, 67,  0,   0.000,   0.000,   0.000,   0.343,  98.883,  27.467,  24.000,  51.000, 105.000,   0.000,   0.000,  152,  76.842
14:09:05:539, 43953111440702,  390.525,   49.000, 3800,  23.709,7116.974,1976.937,  18.544,5217.325,1449.257, 64,  0,   0.000,   0.000,   0.000,   0.442,  98.938,  27.483,  24.000,  51.000, 105.000,   0.000,   0.000,  276,  57.752
14:09:05:647, 43953374442524,  390.633,   35.000, 3800,  20.728,7119.227,1977.563,  15.859,5219.049,1449.736, 64,  0,   0.000,   0.000,   0.000,   0.234,  98.963,  27.490,  24.000,  51.000, 105.000,   0.000,   0.000,   73,  69.303
14:09:05:757, 43953639286211,  390.743,   34.000, 3800,  20.140,7121.432,1978.176,  15.231,5220.717,1450.199, 64,  0,   0.000,   0.000,   0.000,   0.299,  98.996,  27.499,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  72.443
14:09:05:866, 43953902677472,  390.852,   39.000, 3300,  20.813,7123.698,1978.805,  15.894,5222.447,1450.680, 65,  0,   0.000,   0.000,   0.000,   0.259,  99.024,  27.507,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  88.014
14:09:05:988, 43954199285412,  390.974,   38.000, 2700,  14.259,7125.446,1979.291,   9.438,5223.604,1451.001, 61,  0,   0.000,   0.000,   0.000,   0.207,  99.049,  27.514,  24.000,  51.000, 105.000,   0.000,   0.000,   70,  91.135
14:09:06:113, 43954500173423,  391.099,   43.000, 3800,  19.924,7127.924,1979.979,  14.917,5225.460,1451.517, 64,  0,   0.000,   0.000,   0.000,   0.346,  99.092,  27.526,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  88.473
14:09:06:236, 43954798953890,  391.222,   36.000, 3800,  20.255,7130.426,1980.674,  15.340,5227.354,1452.043, 65,  0,   0.000,   0.000,   0.000,   0.264,  99.125,  27.535,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  86.024
14:09:06:345, 43955062933019,  391.331,   34.000, 3800,  18.661,7132.462,1981.239,  13.747,5228.854,1452.460, 64,  0,   0.000,   0.000,   0.000,   0.283,  99.156,  27.543,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  75.071
14:09:06:453, 43955323901736,  391.439,   35.000, 3800,  19.671,7134.584,1981.829,  14.758,5230.446,1452.902, 64,  0,   0.000,   0.000,   0.000,   0.270,  99.185,  27.551,  24.000,  51.000, 105.000,   0.000,   0.000,   73,  89.409
14:09:06:563, 43955589139529,  391.549,   41.000, 3800,  20.621,7136.845,1982.457,  15.625,5232.159,1453.378, 67,  0,   0.000,   0.000,   0.000,   0.331,  99.221,  27.561,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  87.228
14:09:06:671, 43955851867871,  391.658,   46.000, 3800,  20.159,7139.034,1983.065,  15.284,5233.819,1453.839, 66,  0,   0.000,   0.000,   0.000,   0.283,  99.252,  27.570,  24.000,  51.000, 105.000,   0.000,   0.000,   61,  92.833
14:09:06:780, 43956113682478,  391.766,   51.000, 3600,  21.892,7141.404,1983.723,  16.793,5235.637,1454.343, 67,  0,   0.000,   0.000,   0.000,   0.365,  99.292,  27.581,  24.000,  51.000, 105.000,   0.000,   0.000,   57,  90.025
14:09:06:888, 43956374995386,  391.874,   47.000, 3400,  19.870,7143.550,1984.319,  14.995,5237.256,1454.793, 64,  0,   0.000,   0.000,   0.000,   0.184,  99.311,  27.587,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  82.431
14:09:06:995, 43956635672092,  391.982,   36.000, 3500,  16.880,7145.369,1984.825,  12.058,5238.556,1455.154, 63,  0,   0.000,   0.000,   0.000,   0.201,  99.333,  27.593,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  89.822
14:09:07:104, 43956899063896,  392.090,   33.000, 2900,  15.524,7147.059,1985.294,  10.511,5239.700,1455.472, 63,  0,   0.000,   0.000,   0.000,   0.413,  99.378,  27.605,  24.000,  51.000, 105.000,   0.000,   0.000,  535,  47.808
14:09:07:213, 43957161363120,  392.199,   35.000, 2900,  11.803,7148.339,1985.650,   7.002,5240.459,1455.683, 59,  0,   0.000,   0.000,   0.000,   0.213,  99.401,  27.611,  24.000,  51.000, 105.000,   0.000,   0.000,  146,  57.758
14:09:07:322, 43957424493062,  392.308,   36.000, 3300,  12.382,7149.685,1986.024,   7.580,5241.284,1455.912, 61,  0,   0.000,   0.000,   0.000,   0.207,  99.424,  27.618,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  74.463
14:09:07:430, 43957686215083,  392.416,   34.000, 2900,  15.844,7151.399,1986.500,  11.094,5242.484,1456.246, 62,  0,   0.000,   0.000,   0.000,   0.147,  99.439,  27.622,  24.000,  51.000, 105.000,   0.000,   0.000,   51,  88.431
14:09:07:541, 43957954737978,  392.527,   35.000, 3400,  17.030,7153.290,1987.025,  12.003,5243.816,1456.616, 60,  0,   0.000,   0.000,   0.000,   0.393,  99.483,  27.634,  24.000,  51.000, 105.000,   0.000,   0.000,   60,  89.673
14:09:07:665, 43958255418956,  392.651,   35.000, 2000,  12.176,7154.803,1987.445,   7.134,5244.703,1456.862, 58,  0,   0.000,   0.000,   0.000,   0.497,  99.545,  27.651,  24.000,  51.000, 105.000,   0.000,   0.000,  275,  68.195
14:09:07:790, 43958559308163,  392.777,   35.000, 2200,  13.350,7156.480,1987.911,   8.531,5245.774,1457.160, 57,  0,   0.000,   0.000,   0.000,   0.276,  99.580,  27.661,  24.000,  51.000, 105.000,   0.000,   0.000,  163,  76.771
14:09:07:913, 43958855100231,  392.899,   41.000, 3800,  14.816,7158.292,1988.414,   9.869,5246.981,1457.495, 62,  0,   0.000,   0.000,   0.000,   0.344,  99.622,  27.673,  24.000,  51.000, 105.000,   0.000,   0.000,   59,  91.113
14:09:08:038, 43959158779355,  393.024,   45.000, 3000,  19.492,7160.738,1989.094,  14.510,5248.803,1458.001, 64,  0,   0.000,   0.000,   0.000,   0.319,  99.662,  27.684,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  66.180
14:09:08:164, 43959462167977,  393.150,   50.000, 3800,  24.490,7163.810,1989.947,  19.476,5251.245,1458.679, 66,  0,   0.000,   0.000,   0.000,   0.320,  99.702,  27.695,  24.000,  51.000, 105.000,   0.000,   0.000,   77,  86.382
14:09:08:272, 43959724653100,  393.258,   36.000, 3800,  19.080,7165.880,1990.522,  14.116,5252.777,1459.105, 64,  0,   0.000,   0.000,   0.000,   0.323,  99.737,  27.705,  24.000,  51.000, 105.000,   0.000,   0.000,  186,  71.509
14:09:08:381, 43959987490052,  393.367,   35.000, 2900,  17.260,7167.755,1991.043,  12.295,5254.112,1459.476, 61,  0,   0.000,   0.000,   0.000,   0.310,  99.771,  27.714,  24.000,  51.000, 105.000,   0.000,   0.000,  174,  75.425
14:09:08:491, 43960253241411,  393.477,   34.000, 3600,  13.515,7169.240,1991.456,   8.690,5255.067,1459.741, 63,  0,   0.000,   0.000,   0.000,   0.315,  99.805,  27.724,  24.000,  51.000, 105.000,   0.000,   0.000,   97,  93.257
14:09:08:615, 43960553553035,  393.601,   36.000, 2900,  16.997,7171.350,1992.042,  12.082,5256.567,1460.157, 62,  0,   0.000,   0.000,   0.000,   0.229,  99.834,  27.732,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  89.927
14:09:08:738, 43960851394939,  393.724,   36.000, 3100,  17.148,7173.461,1992.628,  12.128,5258.060,1460.572, 62,  0,   0.000,   0.000,   0.000,   0.405,  99.883,  27.745,  24.000,  51.000, 105.000,   0.000,   0.000,  150,  80.300
14:09:08:862, 43961152215192,  393.849,   37.000, 2900,  17.254,7175.606,1993.224,  12.225,5259.580,1460.995, 62,  0,   0.000,   0.000,   0.000,   0.410,  99.934,  27.760,  24.000,  51.000, 105.000,   0.000,   0.000,  201,  76.008
14:09:08:971, 43961415825139,  393.957,   44.000, 3800,  17.728,7177.538,1993.761,  12.851,5260.981,1461.383, 66,  0,   0.000,   0.000,   0.000,   0.244,  99.961,  27.767,  24.000,  51.000, 105.000,   0.000,   0.000,   60,  87.397
14:09:09:096, 43961716451505,  394.082,   39.000, 3800,  20.601,7180.098,1994.472,  15.419,5262.897,1461.916, 63,  0,   0.000,   0.000,   0.000,   0.519, 100.026,  27.785,  24.000,  51.000, 105.000,   0.000,   0.000,  243,  68.024
14:09:09:204, 43961979051968,  394.190,   35.000, 3600,  18.401,7182.096,1995.027,  13.312,5264.342,1462.317, 63,  0,   0.000,   0.000,   0.000,   0.449, 100.074,  27.798,  24.000,  51.000, 105.000,   0.000,   0.000,  334,  61.089
14:09:09:329, 43962279979798,  394.315,   44.000, 3400,  19.622,7184.536,1995.705,  14.424,5266.136,1462.816, 62,  0,   0.000,   0.000,   0.000,   0.537, 100.141,  27.817,  24.000,  51.000, 105.000,   0.000,   0.000,  206,  65.627
14:09:09:454, 43962582957528,  394.440,   48.000, 3800,  22.487,7187.353,1996.487,  17.419,5268.317,1463.421, 66,  0,   0.000,   0.000,   0.000,   0.407, 100.192,  27.831,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  90.255
14:09:09:578, 43962882882695,  394.564,   45.000, 3800,  22.973,7190.201,1997.278,  17.921,5270.539,1464.039, 65,  0,   0.000,   0.000,   0.000,   0.365, 100.237,  27.844,  24.000,  51.000, 105.000,   0.000,   0.000,   65,  85.732
14:09:09:687, 43963147735215,  394.673,   33.000, 3800,  19.522,7192.338,1997.872,  14.708,5272.149,1464.486, 64,  0,   0.000,   0.000,   0.000,   0.168, 100.256,  27.849,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  91.468
14:09:09:812, 43963450085445,  394.798,   45.000, 3800,  19.855,7194.819,1998.561,  14.980,5274.022,1465.006, 65,  0,   0.000,   0.000,   0.000,   0.206, 100.281,  27.856,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  89.051
14:09:09:919, 43963709390628,  394.906,   38.000, 3800,  20.654,7197.033,1999.176,  15.698,5275.704,1465.473, 65,  0,   0.000,   0.000,   0.000,   0.306, 100.314,  27.865,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  89.818
14:09:10:028, 43963972987883,  395.014,   35.000, 3700,  19.573,7199.166,1999.768,  14.671,5277.303,1465.917, 64,  0,   0.000,   0.000,   0.000,   0.274, 100.344,  27.873,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  89.071
14:09:10:138, 43964237941905,  395.124,   35.000, 3600,  18.802,7201.225,2000.340,  13.997,5278.836,1466.343, 63,  0,   0.000,   0.000,   0.000,   0.178, 100.364,  27.879,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  91.586
14:09:10:246, 43964499798031,  395.232,   34.000, 3600,  17.677,7203.138,2000.872,  12.753,5280.216,1466.727, 62,  0,   0.000,   0.000,   0.000,   0.308, 100.397,  27.888,  24.000,  51.000, 105.000,   0.000,   0.000,   63,  90.387
14:09:10:356, 43964766462271,  395.342,   30.000, 1200,  16.431,7204.950,2001.375,  11.747,5281.511,1467.086, 58,  0,   0.000,   0.000,   0.000,   0.130, 100.411,  27.892,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  87.438
14:09:10:466, 43965031994650,  395.452,   33.000, 2000,  14.407,7206.531,2001.814,   9.611,5282.566,1467.379, 60,  0,   0.000,   0.000,   0.000,   0.252, 100.439,  27.900,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  87.979
